x,y,z
-8136.362362055106,-42342.14992408224,728.8088895699678
7194.02091276473,-41681.77437638441,-2359.9088522589186
21548.58958960877,-35205.3832690835,-5126.033238069505
32769.069435607795,-23568.1960291464,-7146.544236053685
39005.61625002465,-8345.194040227609,-8080.408719496765
39176.677914361724,8152.9466192862965,-7757.982381863282
33270.09573882204,23349.72810306499,-6232.109072725728
22315.095019070286,34965.20417878323,-3760.543065486303
8076.588926706494,41422.3672385266,-735.4290215262789
-7336.238979401501,42006.01556353407,2399.3496424518717
-21806.80886447975,36842.48971768881,5216.09466705347
-33467.32326343936,26792.412788962396,7353.276160234022
-40895.99784631732,13291.417466012801,8552.751562904243
-43255.19022561172,-1861.6116674738282,8683.974269226745
-40345.24212365388,-16747.635862947725,7750.146348526142
-32569.660625927398,-29547.480151674205,5876.303138623434
-20851.203057713075,-38698.129857171654,3288.2662067338038
-6549.367819253015,-42997.598633173926,292.69193242367805
8605.947913944532,-41709.30708683483,-2739.698634998906
22604.185450771158,-34710.291239157974,-5396.624571963027
33346.941051166104,-22672.10027952224,-7268.295106234184
39007.450511447685,-7169.865136017124,-8023.277498684563
38502.5227896101,9450.801572103956,-7500.946017977347
31854.96094686153,24531.710650481233,-5773.499540543737
20210.049880183313,35723.63348009475,-3133.733108793808
5499.097148976586,41467.71353458089,-14.765749631812355
-10031.763685544833,41172.073241155405,3110.0341969806605
-24220.88033867776,35144.73295884776,5806.793159674132
-35258.4302164811,24417.727478510522,7731.939983168233
-41852.005434624814,10538.58701121984,8662.050708628396
-43317.992170058555,-4655.341135274959,8508.200363272095
-39598.41450835686,-19267.87950283362,7314.230843122907
-31206.670169406854,-31545.398091219056,5239.965506232485
-19134.71534822755,-40018.23555106023,2536.9358509141634
-4764.927597505186,-43591.33859575886,-474.2016647524106
10197.215874022051,-41629.07050040399,-3421.9765591441296
23801.212791458696,-34080.0412313306,-5905.6390676071
34014.83849793228,-21644.892120990786,-7534.990613675599
39049.92959284088,-5903.021552060008,-8001.272955541109
37834.213520017714,10774.848863462426,-7169.8212242311
30426.466389950692,25662.579506492122,-5148.846686316551
